code,Company,Name,Email,Phone,Address,City,State,Postal Code,Country,Vat No,CF 1,CF 2,CF 3,CF 4,CF 5,CF 6
M14,ម៉ែអាម៉ី,Material,,012880356/069880066,Toul Tompong Market, Chamkamorn,,,,,,,,,,,,
M15,លីម ម៉េងគង់,Material,,,,,,,,,,,,,,
M16,គីសែ,Material,,017888208/0979991999,,,,,,,,,,,,
M17,YUN SOPHAL,Material,,,,,,,,,,,,,,
M30,HOUT KEAM,Roof Tile,,,,,,,,,,,,,,
M50,CHEA SUNLY,Waterproofing Membrance,,012939319,Nº253, St.182, Toek Laak II, Toul Kork,Phnom Penh, Cambodia,,,,,,,,,,,
M51,NRSS COMLT,Waterproofing Membrance,,012416185,,,,,,,,,,,,
M80,NET CHINDA,Construction Materials,,,,,,,,,,,,,,
M81,ហ៊ាន ប៊ុនថុល,Construction Materials,,012899465/015467696,St.115, Taktol, Takmoa City,,,,,,,,,,,,
M82,ឡុង ចាន់មុន្នី(បងហ៊ុច),Construction Materials,,016833077/012661910,Nº19BEo, st.156, Vealvong, 7makara, ,,,,,,,,,,,
M83,ឳម សំអុល,Construction Materials,,,,,,,,,,,,,,
M84,អ៊ុន ថុល,Construction Materials,,,,,,,,,,,,,,
M85,យូ ស៊្រុន,Construction Materials,,0955543395/078252272 (Acc),Nº18Eo, St.109, OusseyIII, 7makara, ,,,,,,,,,,,
M86,ស៊ីម ឌីន,Construction Materials,,012714992/016714992,Tropang Kong, Samrong Tong, ,,,,,,,,,,,
M87,BUT SARATH (M),Construction Materials,,,,,,,,,,,,,,
M88,HUOR KIM CHEA,Construction Materials,,,,,,,,,,,,,,
M89,ឌិន រ៉ាឌី,Construction Materials,,,,,,,,,,,,,,
M90,នៅ លក្ខិណា,Construction Materials,,0974665599/0968844800,Samrong Ler, Ang snuol,,,,,,,,,,,,
M91,ហ៊ីម សង្ហា,Construction Materials,,,,,,,,,,,,,,
M92,ហេង ឃាងហាក់,Construction Materials,,,,,,,,,,,,,,
M93,សូ កុសល,Construction Materials,,,,,,,,,,,,,,
O01,សំ វណ្ណារ៉ា,Office Supply ,,,,,,,,,,,,,,
O02,ANGKORTHOM BOOK CENTER,Office Supply ,,,,,,,,,,,,,,
O03,ASIA BOOK SHOP,Office Supply ,,,,,,,,,,,,,,
O04,KING A4 PAPER,Office Supply ,,,,,,,,,,,,,,
O05,MOKOD REACH,Office Supply ,,,,,,,,,,,,,,
O06,PHNOM PENH BOOK CENTER,Office Supply ,,,,,,,,,,,,,,
O07,PHNOM PENH COMPUTER,Office Supply ,,,,,,,,,,,,,,
O08,SREY THEA MARKET,Office Supply ,,012267855/070888088,Nº51, St.592, Boeung Kork II, Toul Kork,,,,,,,,,,,,
O09,បណ្ណាគារ ប្រជាប្រិយ,Office Supply ,,,,,,,,,,,,,,
O10,IBC BOOK CENTER,Office Supply ,,023888989/023888687,Phnom Penh, Cambodia.,,,,,,,,,,,
O30,CloudNET,Software,,,,,,,,,,,,,,
O50,CELLCARD CAMBODIA,Telephone service,,,,,,,,,,,,,,
O51,TELECOM CAMBODIA,Telephone service,,023220026/023211111,Nº95-97, Preah Sihanouk Blvd, Boeng Pralit, ,,,,,,,,,,,
O70,ONLINE REAL ESTATE,Advertising service,,,,,,,,,,,,,,
O71,YELLOW PAGE,Advertising service,,017468271/023993305,Nº36, St.228, Chaktokmok,,,,,,,,,,,,
E01,BOTICA PIANTING,Paint & Coloring,,,,,,,,,,,,,,
E02,DULUX SERVICES,Paint & Coloring,,,,,,,,,,,,,,
E03,JOTUN,Paint & Coloring,,098900893/012658585,Phnom Penh, Cambodia.,,,,,,,,,,,
E04,ថ្នាំលាប កាប៉ូលី,Paint & Coloring,,023884066,Phnom Penh,,,,,,,,,,,
W01,CCW Co., Ltd,Plywood,,023 887 879,No. 19D, Yothapol Khemarak Phoumin Blvd (271), Phnom Penh, Cambodia.,,,,,,,,,,,
W02,GLOBAL CONSTRUCTION MATERIAL,Plywood,,,,,,,,,,,,,,
W03,HIEP HENG,Plywood,,092430016/010225000,Nº51Eo, St.105 coner 300, ,,,,,,,,,,,
W04,រស្មីពន្លឺពេជ្រ,Plywood,,,,,,,,,,,,,,
W05,លឹម ម៉េងគួង,Plywood,,012959839/016565604,Phnom Penh,,,,,,,,,,,
W50,LY SAMBATH,Wood,,012959444/0973338786,Nº508, St.271, Psar Dermthkov, ,,,,,,,,,,,
W51,TANG NGUON CHHAY,Wood,,,,,,,,,,,,,,
W52,តាន់ លីភាវ,Wood,,,,,,,,,,,,,,
Z01,EcoA E&C Co., Ltd,Professonal testing,,,,,,,,,,,,,,
Z02,I.T.C.GENIE CIVIL,Professonal testing,,,,,,,,,,,,,,
Z03,LOAD TEST,Professonal testing,,,,,,,,,,,,,,
N01,CPAC CAMBODIA CO., LTD,Ready Concrete,,,Nº100, Chak Angre Leu, Meanchey, ,,,,,,,,,,,
N02,DIBP CONCRETE,Ready Concrete,,07756678/016510999,Diamond Island City.,,,,,,,,,,,
N03,GOLDEN BST,Ready Concrete,,,,,,,,,,,,,,
N04,KAMPOT CONCRETE B-C,Ready Concrete,,011904676/0979259225,Kampong Kraeng, Toek Chuo,,,,,,,,,,,,
N05,LMYP CONCRETE,Ready Concrete,,,,,,,,,,,,,,
N06,U.P.C CONCRETE,Ready Concrete,,016877330,Chambork, Samrong Tong,,,,,,,,,,,,
N07,YONG SHENG CONCRETE,Ready Concrete,,,,,,,,,,,,,,
N08,ជីប ម៉ុង-បេតុង,Ready Concrete,,017 593 222,#137B, Mao Tse Tung Blvd, ,,,,,,,,,,,
N09,ប្រាយម៍ បេតុង,Ready Concrete,,,,,,,,,,,,,,
N10,ហាវ លាន,Ready Concrete,,,,,,,,,,,,,,
R01,IP HYBRID,Repairs & Main Others,,,,,,,,,,,,,,
R02,OPS CAMBODIA,Repairs & Main Others,,012669396/016696788,Nº51, St.310, Boeung Kengkorng I,,,,,,,,,,,,
R03,ខូវ ឡេងវូ,Repairs & Main Others,,,,,,,,,,,,,,
R04,ឡាយ ម៉េងហ៊ាប,Repairs & Main Others,,,,,,,,,,,,,,
R05,No Name,,,,,,,,,,,,,,,
R40,PHO SOVANNARAT,Repairs & Main Tools,,,,,,,,,,,,,,
R41,HENG MENG HOR,Repairs & Main Tools,,,,,,,,,,,,,,
R42,HOUR HIM,Repairs & Main Tools,,012979618/016979618,Nº24D, St.178, Boengrang,,,,,,,,,,,,
R43,NEW WORLD,Repairs & Main Tools,,,,,,,,,,,,,,
R44,SEAN SEN,Repairs & Main Tools,,,,,,,,,,,,,,
R45,SOK LENG CHEA,Repairs & Main Tools,,,,,,,,,,,,,,
R46,ជាង រតនា,Repairs & Main Tools,,,,,,,,,,,,,,
R47,ផូ សុវណ្ណារ៉ាត,Repairs & Main Tools,,,,,,,,,,,,,,
R48,មាស ដារ័ត្ន,Repairs & Main Tools,,,,,,,,,,,,,,
U01,LIONS SECURITY SERVICE CO,. LTD,Security & Safety,,0889799909,Nº44, St.383, Boeng Salang, Tuol Kouk,,,,,,,,,,,
U02,SAHAS PPSEZ CO.,LTD,Security & Safety,,,,,,,,,,,,,,
U03,SECURITY SAFETY FOR YOU Co., Ltd,Security & Safety,,017228427/098885505,Nº03Eo, St.1974, Sen Sok, ,,,,,,,,,,,
U04,CAMBODIA SURVEY SPECIALIST,Uniform & Safety,,,,,,,,,,,,,,
U05,NRR SAFETY FIRST,Uniform & Safety,,095908168/070484872,Nº88Eo, Maida 2004, Toek Thla, Sen Sok, ,,,,,,,,,,,
U06,ដៃឯក Sport,Uniform & Safety,,,,,,,,,,,,,,
S01,MEKONG MATERIAL,Steel,,,,,,,,,,,,,,
S01,តិច សេង,Steel,,,,,,,,,,,,,,
S01,វេង ហួត,Steel,,,,,,,,,,,,,,
S01,ELITE STEEL,Steel,,,,,,,,,,,,,,
S01,ISI STEEL,Steel,,,,,,,,,,,,,,
S01,HAO XIN KHANG GRANITE,Steel,,,,,,,,,,,,,,
S01,LIM KIMLY,Steel,,,,,,,,,,,,,,
S01,TS STEEL,Steel,,,,,,,,,,,,,,
S01,ជិន លាង,steel,,,,,,,,,,,,,,
S01,ផាត់ ប៊ុន,Steel,,,,,,,,,,,,,,
S01,SAMPOV MEAS,Steel,,,,,,,,,,,,,,
S01,Y CHE,Steel,,070 25 70 48 / 077 444 270,No. 12, St. 289, Sangkat Boeung Kak I, ,,,,,,,,,,,
S01,POSCO,Steel,,085218555,Nº246, Monivong Blvd, ,,,,,,,,,,,
S01,YI CHAKRIYA,Steel,,,,,,,,,,,,,,
B01,SUB-គឹម ដារ៉ា,Sub-Contract,,,,,,,,,,,,,,
B02,SUB-ខឹម វុទ្ធី,Sub-Contract,,012442402/0976233111,Nº308, Toekthla, Sen Sok,,,,,,,,,,,,
B03,SUB-គឹម ពៅ,Sub-Contract,,,,,,,,,,,,,,
B04,HCC GROUP,Sub-Contract,,,,,,,,,,,,,,
B05,EUNG POLY,Sub-Contract,,,,,,,,,,,,,,
B06,MY WINDOW,Sub-Contract,,,,,,,,,,,,,,
B50,SUB-ឈឹម គឿន,Sub-Contract,,,,,,,,,,,,,,
B51,SUB-ម៉ៅញ៉ាញ់,Sub-Contract,,,,,,,,,,,,,,
B52,SUB-សុត ចាន់នួន,Sub-Contract,,,,,,,,,,,,,,
B53,SUB-ជាងម៉ាប,Sub-Contract,,,,,,,,,,,,,,
B54,SUB-បងលឺម,Sub-Contract,,,,,,,,,,,,,,
B55,SUB-បូរី,Sub-Contract,,,,,,,,,,,,,,
B56,SUB-សែន រតនា,Sub-Contract,,,,,,,,,,,,,,
B57,SUB-ឡេង ពិធី,Sub-Contract,,,,,,,,,,,,,,
B58,SUB-អ៊ឺង បភាវត្តី,Sub-Contract,,,,,,,,,,,,,,
B59,SUB-អ៊ុំ សុផល,Sub-Contract,,,,,,,,,,,,,,
PR1,HEA EAV,Transportion,,,,,,,,,,,,,,
PR2,TRUCK FOR RENT TO LOAD HOUSEHOLD TOOLS,Transportion,,,,,,,,,,,,,,
PR3,ដេប៉ូតេលា ហុង អេង,Transportion,,095755572/016779394,Preak Thmey, Chba Aompov, Phnom Penh.,,,,,,,,,,,
PR4,នួន សំបូរ,Transportion,,,,,,,,,,,,,,
PR5,នួន សំអាត,Transportion,,,,,,,,,,,,,,
PR6,មាស សុផល,Transportion,,,,,,,,,,,,,,
G001,Gerneral supplier,Gerneral supplier,,,,,,,,,,,,,,
