code	Company	Name	Email	Phone	Address	City	State	Postal Code	Country	Vat No	CF 1	CF 2	CF 3	CF 4	CF 5	CF 6
T24	ZHONG HUI EQUIPENT	Fixed Assets			Phnom Penh											
T25	GARAGE 5919	Fixed Assets			Phnom Penh											
T26	???? ???	Fixed Assets			Phnom Penh											
T27	??? ???	Fixed Assets			Phnom Penh											
T28	K.U.S Co.	LtdFixed Assets		23980111	Nº1669 St.38 Steng Meahchey											
T29	?????	Fixed Assets			Phnom Penh											
F01	ACM CONSTRUCTION MATERIAL	Floor Tile			Phnom Penh											
F02	JIA HAO GRANITE	Floor tile			Phnom Penh											
F03	SOK HENG	Floor Tile			Phnom Penh											
F04	SY LEANG	Floor Tile			Phnom Penh											
F05	??? ??????	Floor tile			Phnom Penh											
F06	???? ????????	Floor Tile			Phnom Penh											
F07	??? ??? ????????	Floor tile			Phnom Penh											
L01	?? ?????	Fuel & Oil			Phnom Penh											
I01	MEKONGNET	Internet service			Phnom Penh											
I02	ONLINE INTERNET	Internet service			Phnom Penh											
I03	OPENNET	Internet Service			Phnom Penh											
I04	VIETTEL (CAMBODIA)	Internet service			Phnom Penh											
I30	FORTE INSURANCE	Insurance Expense			Phnom Penh											
M01	CHHIM CHIV	Material		010477714/012383183	Nº2100A St.68 Srahchak Doun Penh				 							
M02	I.T COMPUTER	Material			Phnom Penh											
M03	KONG SINY	Material			Phnom Penh											
M04	SONG HENG	Material			Phnom Penh											
M05	YONG LY	Material			Phnom Penh											
M06	??? ???????	Material			Phnom Penh											
M07	?? ???	Material			Phnom Penh											
M08	?? ???	Material			Phnom Penh											
M09	?? ??	Material			Phnom Penh											
M10	????? ???????	Material			Phnom Penh											
M11	??? ???????	Material			Phnom Penh											
M12	??????????????	Material			Phnom Penh											
M13	??? ??????	Material			Phnom Penh											
M14	????????	Material		012880356/069880066	Toul Tompong Market Chamkamorn											
M15	??? ???????	Material			Phnom Penh											
M16	????	Material		017888208/0979991999	Phnom Penh											
M17	YUN SOPHAL	Material			Phnom Penh											
M30	HOUT KEAM	Roof Tile			Phnom Penh											
M50	CHEA SUNLY	Waterproofing Membrance		12939319	Nº253 St.182 Toek Laak II Toul Kork											
M51	NRSS COMLT	Waterproofing Membrance		12416185	Phnom Penh											
M80	NET CHINDA	Construction Materials			Phnom Penh											
M81	???? ???????	Construction Materials		012899465/015467696	St.115 Taktol Takmoa City											
M82	??? ??????????(??????)	Construction Materials		016833077/012661910	Nº19BEo st.156 Vealvong 7makara				 							
M83	?? ?????	Construction Materials			Phnom Penh											
M84	???? ???	Construction Materials			Phnom Penh											
M85	?? ??????	Construction Materials		0955543395/078252272 (Acc)	Nº18Eo St.109 OusseyIII 7makara				 							
M86	???? ???	Construction Materials		012714992/016714992	Tropang Kong Samrong Tong											
M87	BUT SARATH (M)	Construction Materials			Phnom Penh											
M88	HUOR KIM CHEA	Construction Materials			Phnom Penh											
M89	??? ?????	Construction Materials			Phnom Penh											
M90	?? ???????	Construction Materials		0974665599/0968844800	Samrong Ler Ang snuol											
M91	???? ?????	Construction Materials			Phnom Penh											
M92	??? ???????	Construction Materials			Phnom Penh											
M93	?? ????	Construction Materials			Phnom Penh											
O01	?? ????????	Office Supply 			Phnom Penh											
O02	ANGKORTHOM BOOK CENTER	Office Supply 			Phnom Penh											
O03	ASIA BOOK SHOP	Office Supply 			Phnom Penh											
O04	KING A4 PAPER	Office Supply 			Phnom Penh											
O05	MOKOD REACH	Office Supply 			Phnom Penh											
O06	PHNOM PENH BOOK CENTER	Office Supply 			Phnom Penh											
O07	PHNOM PENH COMPUTER	Office Supply 			Phnom Penh											
O08	SREY THEA MARKET	Office Supply 		012267855/070888088	Nº51 St.592 Boeung Kork II Toul Kork											
O09	???????? ??????????	Office Supply 			Phnom Penh											
O10	IBC BOOK CENTER	Office Supply 		023888989/023888687	Phnom Penh											
O30	CloudNET	Software			Phnom Penh											
O50	CELLCARD CAMBODIA	Telephone service			Phnom Penh											
O51	TELECOM CAMBODIA	Telephone service		023220026/023211111	Nº95-97 Preah Sihanouk Blvd Boeng Pralit			 								
O70	ONLINE REAL ESTATE	Advertising service			Phnom Penh											
O71	YELLOW PAGE	Advertising service		017468271/023993305	Nº36 St.228											
E01	BOTICA PIANTING	Paint & Coloring			Phnom Penh											
E02	DULUX SERVICES	Paint & Coloring			Phnom Penh											
E03	JOTUN	Paint & Coloring		098900893/012658585	Phnom Penh											
E04	???????? ???????	Paint & Coloring		23884066	Phnom Penh											
W01	CCW Co.	 LtdPlywood		023 887 879	No. 19D Yothapol Khemarak Phoumin Blvd (271)											
W02	GLOBAL CONSTRUCTION MATERIAL	Plywood			Phnom Penh											
W03	HIEP HENG	Plywood		092430016/010225000	Nº51Eo St.105 coner 300											
W04	???????????????	Plywood			Phnom Penh											
W05	??? ???????	Plywood		012959839/016565604	Phnom Penh											
W50	LY SAMBATH	Wood		012959444/0973338786	Nº508 St.271 Psar Dermthkov			 								
W51	TANG NGUON CHHAY	Wood			Phnom Penh											
W52	???? ?????	Wood			Phnom Penh											
Z01	EcoA E&C Co.	 LtdProfessonal testing			Phnom Penh											
Z02	I.T.C.GENIE CIVIL	Professonal testing			Phnom Penh											
Z03	LOAD TEST	Professonal testing			Phnom Penh											
N01	CPAC CAMBODIA CO.	 LTDReady Concrete			Nº100 Chak Angre Leu Meanchey				 							
N02	DIBP CONCRETE	Ready Concrete		07756678/016510999	Diamond Island City.											
N03	GOLDEN BST	Ready Concrete			Phnom Penh											
N04	KAMPOT CONCRETE B-C	Ready Concrete		011904676/0979259225	Kampong Kraeng Toek Chuo											
N05	LMYP CONCRETE	Ready Concrete			Phnom Penh											
N06	U.P.C CONCRETE	Ready Concrete		16877330	Chambork Samrong Tong											
N07	YONG SHENG CONCRETE	Ready Concrete			Phnom Penh											
N08	??? ????-?????	Ready Concrete		017 593 222	#137B Mao Tse Tung Blvd											
N09	??????? ?????	Ready Concrete			Phnom Penh											
N10	??? ???	Ready Concrete			Phnom Penh											
R01	IP HYBRID	Repairs & Main Others			Phnom Penh											
R02	OPS CAMBODIA	Repairs & Main Others		012669396/016696788	Nº51 St.310 Boeung Kengkorng I											
R03	??? ?????	Repairs & Main Others			Phnom Penh											
R04	??? ????????	Repairs & Main Others			Phnom Penh											
R05	No Name				Phnom Penh											
R40	PHO SOVANNARAT	Repairs & Main Tools			Phnom Penh											
R41	HENG MENG HOR	Repairs & Main Tools			Phnom Penh											
R42	HOUR HIM	Repairs & Main Tools		012979618/016979618	Nº24D St.178 Boengrang											
R43	NEW WORLD	Repairs & Main Tools			Phnom Penh											
R44	SEAN SEN	Repairs & Main Tools			Phnom Penh											
R45	SOK LENG CHEA	Repairs & Main Tools			Phnom Penh											
R46	??? ????	Repairs & Main Tools			Phnom Penh											
R47	?? ???????????	Repairs & Main Tools			Phnom Penh											
R48	??? ???????	Repairs & Main Tools			Phnom Penh											
U01	LIONS SECURITY SERVICE CO	LTDSecurity & Safety		889799909	Nº44 St.383 Boeng Salang Tuol Kouk											
U02	SAHAS PPSEZ CO.	LTDSecurity & Safety			Phnom Penh											
U03	SECURITY SAFETY FOR YOU Co.	LTDSecurity & Safety		017228427/098885505	Nº03Eo St.1974 Sen Sok				 							
U04	CAMBODIA SURVEY SPECIALIST	Uniform & Safety			Phnom Penh											
U05	NRR SAFETY FIRST	Uniform & Safety		095908168/070484872	Nº88Eo Maida 2004 Toek Thla Sen Sok				 							
U06	???? Sport	Uniform & Safety			Phnom Penh											
S01	MEKONG MATERIAL	Steel			Phnom Penh											
S01	??? ???	Steel			Phnom Penh											
S01	??? ???	Steel			Phnom Penh											
S01	ELITE STEEL	Steel			Phnom Penh											
S01	ISI STEEL	Steel			Phnom Penh											
S01	HAO XIN KHANG GRANITE	Steel			Phnom Penh											
S01	LIM KIMLY	Steel			Phnom Penh											
S01	TS STEEL	Steel			Phnom Penh											
S01	??? ???	steel			Phnom Penh											
S01	???? ????	Steel			Phnom Penh											
S01	SAMPOV MEAS	Steel			Phnom Penh											
S01	Y CHE	Steel		070 25 70 48 / 077 444 270	No. 12 St. 289 Sangkat Boeung Kak I			 								
S01	POSCO	Steel		85218555	Nº246 Monivong Blvd											
S01	YI CHAKRIYA	Steel			Phnom Penh											
B01	SUB-??? ?????	Sub-Contract			Phnom Penh											
B02	SUB-??? ??????	Sub-Contract		012442402/0976233111	Nº308 Toekthla Sen Sok											
B03	SUB-??? ??	Sub-Contract			Phnom Penh											
B04	HCC GROUP	Sub-Contract			Phnom Penh											
B05	EUNG POLY	Sub-Contract			Phnom Penh											
B06	MY WINDOW	Sub-Contract			Phnom Penh											
B50	SUB-??? ???	Sub-Contract			Phnom Penh											
B51	SUB-????????	Sub-Contract			Phnom Penh											
B52	SUB-??? ???????	Sub-Contract			Phnom Penh											
B53	SUB-???????	Sub-Contract			Phnom Penh											
B54	SUB-?????	Sub-Contract			Phnom Penh											
B55	SUB-????	Sub-Contract			Phnom Penh											
B56	SUB-??? ????	Sub-Contract			Phnom Penh											
B57	SUB-??? ????	Sub-Contract			Phnom Penh											
B58	SUB-???? ????????	Sub-Contract			Phnom Penh											
B59	SUB-???? ????	Sub-Contract			Phnom Penh											
PR1	HEA EAV	Transportion			Phnom Penh											
PR2	TRUCK FOR RENT TO LOAD HOUSEHOLD TOOLS	Transportion			Phnom Penh											
PR3	????????? ??? ???	Transportion		095755572/016779394	Preak Thmey Chba Aompov											
PR4	??? ?????	Transportion			Phnom Penh											
PR5	??? ?????	Transportion			Phnom Penh											
PR6	??? ????	Transportion			Phnom Penh											
G001	Gerneral supplier	Gerneral supplier			Phnom Penh											
