code	Company	Name	Email	Phone	Address	City	State	Postal Code	Country	Vat No	CF 1	CF 2	CF 3	CF 4	CF 5	CF 6
O08	SREY THEA MARKET	SREY THEA MARKET		012267855/070888088	Nº51	 St.592	 Boeung Kork II	 Toul Kork								
O09	???????? ??????????	???????? ??????????														
O10	IBC BOOK CENTER	IBC International book center		023888989/023888687	Phnom Penh	 Cambodia.										
O30	CloudNET	CloudNet														
O50	CELLCARD CAMBODIA	Cellcard Cambodia														
O51	TELECOM CAMBODIA	TELECOM CAMBODIA		023220026/023211111	Nº95-97	 Preah Sihanouk Blvd	 Boeng Pralit	 								
O70	ONLINE REAL ESTATE	Online Real Estate Co.	 Ltd													
O71	YELLOW PAGE	Yellow Page		017468271/023993305	Nº36	 St.228	 Chaktokmok									
E01	BOTICA PIANTING	BOTICA														
E02	DULUX SERVICES	DULUX SERVICES														
E03	JOTUN	JOTUN		098900893/012658585	Phnom Penh	 Cambodia.										
E04	???????? ???????	???????? ???????		23884066	Phnom Penh											
W01	CCW Co.	 Ltd	CCW Co.	 Ltd		023 887 879	No. 19D	 Yothapol Khemarak Phoumin Blvd (271)	 Phnom Penh	 Cambodia.						
W02	GLOBAL CONSTRUCTION MATERIAL	Global Construction Material														
W03	HIEP HENG	HEIP HENG		092430016/010225000	Nº51Eo	 St.105 coner 300	 									
W04	???????????????	???????????????														
W05	??? ???????	??? ???????		012959839/016565604	Phnom Penh											
W50	LY SAMBATH	LY SAMBATH		012959444/0973338786	Nº508	 St.271	 Psar Dermthkov	 								
W51	TANG NGUON CHHAY	TANG NGUON CHHAY														
W52	???? ?????	???? ?????														
Z01	EcoA E&C Co.	 Ltd	EcoA E&C Co.	 Ltd												
Z02	I.T.C.GENIE CIVIL	I.T.C.GENIE CIVIL														
Z03	LOAD TEST	Load Test														
N01	CPAC CAMBODIA CO.	 LTD	CPAC CAMBODIA CO.	 LTD			Nº100	 Chak Angre Leu	 Meanchey	 						
N02	DIBP CONCRETE	DIBP Concrete		07756678/016510999	Diamond Island City.											
N03	GOLDEN BST	Golden BST														
N04	KAMPOT CONCRETE B-C	Kampot Concrete B-C		011904676/0979259225	Kampong Kraeng	 Toek Chuo										
N05	LMYP CONCRETE	LMYP Concrete Co.	 Ltd													
N06	U.P.C CONCRETE	U.P.C Co.	 Ltd		16877330	Chambork	 Samrong Tong									
N07	YONG SHENG CONCRETE	Yong Sheng Global Trading Co.	Ltd													
N08	??? ????-?????	??? ????-?????		017 593 222	#137B	 Mao Tse Tung Blvd	 									
N09	??????? ?????	??????? ?????														
N10	??? ???	??? ???														
R01	IP HYBRID	IP Hybrid														
R02	OPS CAMBODIA	OPS CAMBODIA		012669396/016696788	Nº51	 St.310	 Boeung Kengkorng I									
R03	??? ?????	??? ?????														
R04	??? ????????	??? ????????														
R05																
R40	PHO SOVANNARAT	PHO SOVANNARAT														
R41	HENG MENG HOR	HENG MENG HOR														
R42	HOUR HIM	HOUR HIM		012979618/016979618	Nº24D	 St.178	 Boengrang									
R43	NEW WORLD	NEW WORLD														
R44	SEAN SEN	SEAN SEN														
R45	SOK LENG CHEA	SOK LENG CHEA														
R46	??? ????	??? ????														
R47	?? ???????????	?? ???????????														
R48	??? ???????	??? ???????														
U01	LIONS SECURITY SERVICE CO	. LTD	LIONS SECURITY SERVICE CO	. LTD		889799909	Nº44	 St.383	 Boeng Salang	 Tuol Kouk						
U02	SAHAS PPSEZ CO.	LTD	SAHAS PPSEZ CO.	LTD												
U03	SECURITY SAFETY FOR YOU Co.	 Ltd	SECURITY SAFETY FOR YOU Co.	 Ltd		017228427/098885505	Nº03Eo	 St.1974	 Sen Sok	 						
U04	CAMBODIA SURVEY SPECIALIST	CAMBODIA SURVEY SPECIALIST														
U05	NRR SAFETY FIRST	NRR Safety First		095908168/070484872	Nº88Eo	 Maida 2004	 Toek Thla	 Sen Sok	 							
U06	???? Sport	???? Sport														
S01	MEKONG MATERIAL	Mekong Material														
S01	??? ???	??? ???														
S01	??? ???	??? ???														
S01	ELITE STEEL	ELITE STEEL														
S01	ISI STEEL	ISI Steel														
S01	HAO XIN KHANG GRANITE	HAO XIN KHANG GRANITE GROUP CO.	LTD													
S01	LIM KIMLY	LIM KIMLY														
S01	TS STEEL	TS STEEL														
S01	??? ???	??? ???														
S01	???? ????	???? ????														
S01	SAMPOV MEAS	SAMPOV MEAS														
S01	Y CHE	?????		070 25 70 48 / 077 444 270	No. 12	 St. 289	 Sangkat Boeung Kak I	 								
S01	POSCO	POSCO		85218555	Nº246	 Monivong Blvd	 									
S01	YI CHAKRIYA	YI CHAKRIYA														
B01	SUB-??? ?????	Sub-??? ?????														
B02	SUB-??? ??????	SUB-??? ??????		012442402/0976233111	Nº308	 Toekthla	 Sen Sok									
B03	SUB-??? ??	SUB-??? ??														
B04	HCC GROUP	HCC GROUP														
B05	EUNG POLY	EUNG PORLY Handicraft														
B06	MY WINDOW	My Window														
B50	SUB-??? ???	SUB-??? ???														
B51	SUB-????????	SUB-????????														
B52	SUB-??? ???????	SUB-??? ???????														
B53	SUB-???????	SUB-???????														
B54	SUB-?????	SUB-?????														
B55	SUB-????	SUB-????														
B56	SUB-??? ????	SUB-??? ????														
B57	SUB-??? ????	SUB-??? ????														
B58	SUB-???? ????????	SUB-???? ????????														
B59	SUB-???? ????	SUB-???? ????														
PR1	HEA EAV	HEA EAV														
PR2	TRUCK FOR RENT TO LOAD HOUSEHOLD TOOLS	TRUCK FOR RENT TO LOAD HOUSEHOLD TOOLS														
PR3	????????? ??? ???	????????? ??? ???		095755572/016779394	Preak Thmey	 Chba Aompov	 Phnom Penh.									
PR4	??? ?????	??? ?????														
PR5	??? ?????	??? ?????														
PR6	??? ????	??? ????														
G001	Gerneral supplier	Gerneral supplier														
